function	description	A4	A5	A6	A52	A53	A54
K01264	APE3; aminopeptidase Y [EC:3.4.11.15]	0.0	0.0	0.0	38.75	0.25	88.0
K01265	map; methionyl aminopeptidase [EC:3.4.11.18]	54549.12	56335.86999999999	52963.98000000001	54217.76999999999	50596.42999999999	66352.53
K01266	dmpA, dap; D-aminopeptidase [EC:3.4.11.19]	6035.17	7100.33	5971.72	5614.01	5012.83	10428.07
K01267	DNPEP; aspartyl aminopeptidase [EC:3.4.11.21]	8846.51	6979.2	9034.51	12875.73	9171.47	12079.21
K01269	E3.4.11.-; aminopeptidase [EC:3.4.11.-]	53.0	56.18	42.0	32.4	47.03	157.12
K01270	pepD; dipeptidase D [EC:3.4.13.-]	9013.46	9691.27	8951.470000000001	9178.49	9917.75	5738.65
K01271	pepQ; Xaa-Pro dipeptidase [EC:3.4.13.9]	6251.38	5997.09	8064.12	7624.240000000002	5614.6	14043.18
K01273	DPEP; membrane dipeptidase [EC:3.4.13.19]	12294.53	12581.95	13266.7	13873.0	11546.35	14449.11
K01274	E3.4.13.-; D-alanyl-D-alanine dipeptidase [EC:3.4.13.-]	0.0	2.0	0.0	34.0	13.0	246.17
K01277	DPP3; dipeptidyl-peptidase III [EC:3.4.14.4]	2582.0	2951.5	2604.5	2761.5	2956.0	512.0
K01278	DPP4, CD26; dipeptidyl-peptidase 4 [EC:3.4.14.5]	8012.66	8471.16	9775.5	8409.58	8816.24	6859.67
K01281	pepX; X-Pro dipeptidyl-peptidase [EC:3.4.14.11]	40.0	48.0	50.0	341.75	63.25	2497.38
K01283	ACE, CD143; peptidyl-dipeptidase A [EC:3.4.15.1]	963.16	327.8300000000001	2217.0	212.33	443.66	1221.5
K01284	dcp; peptidyl-dipeptidase Dcp [EC:3.4.15.5]	11470.58	11734.99	13580.1	10728.99	11901.12	17134.28
K01286	E3.4.16.4; D-alanyl-D-alanine carboxypeptidase [EC:3.4.16.4]	9124.04	10580.75	9455.079999999998	11274.05	8932.01	19907.070000000003
K01295	cpg; glutamate carboxypeptidase [EC:3.4.17.11]	2608.33	3388.08	3550.83	1399.5	1434.33	3875.5
K01297	ldcA; muramoyltetrapeptide carboxypeptidase [EC:3.4.17.13]	9500.43	11339.499999999998	11116.38	10108.07	8443.669999999998	17587.809999999998
K01299	E3.4.17.19; carboxypeptidase Taq [EC:3.4.17.19]	3012.83	3490.6800000000007	3335.7200000000007	5238.22	2832.53	7214.88
K01301	NAALAD; N-acetylated-alpha-linked acidic dipeptidase [EC:3.4.17.21]	46.33	40.33	25.0	64.33	26.33	1229.0
K01302	CPQ; carboxypeptidase Q [EC:3.4.17.-]	0.0	0.0	2.0	3.0	0.0	28.0
K01303	APEH; acylaminoacyl-peptidase [EC:3.4.19.1]	5.0	28.0	24.0	13.0	13.0	208.0
K01304	pcp; pyroglutamyl-peptidase [EC:3.4.19.3]	3331.03	3546.71	3672.59	4635.86	3223.57	15238.51
K01305	iadA; beta-aspartyl-dipeptidase (metallo-type) [EC:3.4.19.-]	1111.7600000000002	1323.83	1074.78	2065.06	1272.67	908.55
K01308	yqgT; g-D-glutamyl-meso-diaminopimelate peptidase [EC:3.4.19.11]	757.3399999999998	1212.5	1634.88	888.84	532.0	3802.34
K01312	PRSS1_2_3; trypsin [EC:3.4.21.4]	0.0	0.0	4.0	0.0	0.0	1.0
K01318	sspA; glutamyl endopeptidase [EC:3.4.21.19]	0.0	0.0	4.0	9.0	0.0	582.0
K01322	PREP; prolyl oligopeptidase [EC:3.4.21.26]	7258.91	7301.99	8205.34	7202.08	7379.91	15613.5
K01338	lon; ATP-dependent Lon protease [EC:3.4.21.53]	28127.160000000003	30079.189999999995	28549.120000000006	29453.05	28145.709999999992	27621.21
K01340	E3.4.21.59; tryptase [EC:3.4.21.59]	0.0	0.0	0.0	0.0	0.0	1.0
K01342	aprE; subtilisin [EC:3.4.21.62]	208.67	147.85	227.0	279.4	107.03	2254.12
K01354	ptrB; oligopeptidase B [EC:3.4.21.83]	9478.91	9773.32	9605.26	8160.16	8368.45	14906.28
K01356	lexA; repressor LexA [EC:3.4.21.88]	25892.27	24825.66	26177.03	26726.52	24638.02999999999	28552.050000000007
K01358	clpP, CLPP; ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]	47584.69	46035.14999999999	46969.13000000001	53887.8	45644.08999999999	59610.62999999999
K01361	E3.4.21.96; lactocepin [EC:3.4.21.96]	92.69	36.8	54.76	423.36	158.26	2233.78
K01372	BLMH, pepC; bleomycin hydrolase [EC:3.4.22.40]	7367.83	8634.0	7541.0	9233.0	8737.0	2429.21
K01387	colA; microbial collagenase [EC:3.4.24.3]	168.36	84.62	133.87	18.13	12.23	99.71
K01389	MME, CD10; neprilysin [EC:3.4.24.11]	1532.0	1700.0	1243.0	1417.0	1544.0	1386.0
K01392	THOP1; thimet oligopeptidase [EC:3.4.24.15]	750.33	513.34	315.67	678.0	461.0	1257.0
K01399	lasB; pseudolysin [EC:3.4.24.26]	82.0	17.0	47.0	21.0	67.0	377.0
K01400	nprE; bacillolysin [EC:3.4.24.28]	17.5	11.5	10.5	21.0	6.5	32.5
K01401	aur; aureolysin [EC:3.4.24.29]	0.0	3.0	3.0	13.0	0.0	484.0
K01406	prtC; serralysin [EC:3.4.24.40]	635.0	674.0	600.83	471.67	620.67	285.5
K01407	ptrA; protease III [EC:3.4.24.55]	208.33	225.17	307.26	29.24	12.87	40.86
K01408	IDE, ide; insulysin [EC:3.4.24.56]	9.0	0.0	2.0	13.0	0.0	0.0
K01409	KAE1, tsaD, QRI7; N6-L-threonylcarbamoyladenine synthase [EC:2.3.1.234]	39192.2	39074.83999999998	39376.960000000014	39169.72	38884.1	40603.87999999998
K01414	prlC; oligopeptidase A [EC:3.4.24.70]	4603.16	4379.05	6320.1	2517.07	1772.2900000000004	10445.19
K01415	ECE; endothelin-converting enzyme [EC:3.4.24.71]	213.0	199.0	230.0	30.0	31.0	52.0
K01416	snpA; snapalysin [EC:3.4.24.77]	3076.0	3400.33	2397.5	2614.0	2317.66	1758.34
K01419	hslV, clpQ; ATP-dependent HslUV protease, peptidase subunit HslV [EC:3.4.25.2]	9897.36	10606.43	11723.28	8331.41	8918.47	11932.84
K01420	fnr; CRP/FNR family transcriptional regulator, anaerobic regulatory protein	23219.46	24776.21	23301.01000000001	21850.33	24344.30999999999	28303.480000000003
K01421	yhgE; putative membrane protein	14293.87	11043.66	15871.649999999998	21471.68	12919.73	24894.4
K01424	E3.5.1.1, ansA, ansB; L-asparaginase [EC:3.5.1.1]	23046.92	22757.439999999995	24976.42	24311.95	21851.57	23825.130000000005
K01425	glsA, GLS; glutaminase [EC:3.5.1.2]	10108.96	8501.42	11074.94	14585.73	8436.98	20619.42
K01426	E3.5.1.4, amiE; amidase [EC:3.5.1.4]	32602.58	28333.55	33694.899999999994	42699.4	29082.02	49116.15
K01427	URE; urease [EC:3.5.1.5]	8.0	13.0	9.0	10.0	8.0	102.0
K01428	ureC; urease subunit alpha [EC:3.5.1.5]	8197.58	9250.89	7793.0	7456.99	6600.5	15117.71
K01429	ureB; urease subunit beta [EC:3.5.1.5]	6910.08	7827.059999999998	6795.5	5810.49	5200.42	11216.04
K01430	ureA; urease subunit gamma [EC:3.5.1.5]	7021.08	7920.059999999998	6875.5	6119.99	5371.67	14913.54
K01432	AFMID; arylformamidase [EC:3.5.1.9]	821.0	1263.62	1196.17	417.0	491.17	1778.25
K01433	purU; formyltetrahydrofolate deformylase [EC:3.5.1.10]	19761.24	21657.779999999995	19299.44	15818.65	17693.869999999995	39365.94
K01434	E3.5.1.11; penicillin amidase [EC:3.5.1.11]	7726.83	7858.41	8584.22	6498.42	6096.74	9766.99
K01436	K01436; amidohydrolase [EC:3.5.1.-]	14881.16	12677.750000000002	16297.19	19957.35	11885.6	29013.86
K01438	argE; acetylornithine deacetylase [EC:3.5.1.16]	11357.49	12215.0	12186.66	10548.07	11070.41	21910.11
K01439	dapE; succinyl-diaminopimelate desuccinylase [EC:3.5.1.18]	33326.78	33725.16	33067.68	32179.95	31364.879999999994	40359.12
K01442	E3.5.1.24; choloylglycine hydrolase [EC:3.5.1.24]	6697.6399999999985	4892.990000000002	7427.58	10268.840000000002	5903.27	3770.44
K01443	nagA, AMDHD2; N-acetylglucosamine-6-phosphate deacetylase [EC:3.5.1.25]	17111.34	17831.96	17796.32	16214.72	16178.28	25566.890000000007
K01444	AGA, aspG; N4-(beta-N-acetylglucosaminyl)-L-asparaginase [EC:3.5.1.26]	2872.16	2717.83	4388.0	2968.83	3142.83	2853.5
K01447	xlyAB; N-acetylmuramoyl-L-alanine amidase [EC:3.5.1.28]	4546.21	3454.45	6428.02	2618.65	3262.48	9995.98
K01448	amiABC; N-acetylmuramoyl-L-alanine amidase [EC:3.5.1.28]	38804.45	41965.68	41589.56000000001	40872.609999999986	40464.60999999999	43332.25
K01449	cwlJ, sleB; N-acetylmuramoyl-L-alanine amidase [EC:3.5.1.28]	5587.870000000001	6210.63	7421.509999999998	8679.380000000001	5954.5	14222.11
K01451	hipO; hippurate hydrolase [EC:3.5.1.32]	20343.01	20575.69	20860.55	19363.46	17199.83	26287.33
K01452	E3.5.1.41; chitin deacetylase [EC:3.5.1.41]	1066.0	994.0	807.0	682.0	839.0	457.5
K01453	nylB; 6-aminohexanoate-oligomer exohydrolase [EC:3.5.1.46]	4929.5	5627.08	3917.0	4892.17	4641.5	9399.92
K01455	E3.5.1.49; formamidase [EC:3.5.1.49]	1125.0	1243.42	962.17	1484.75	1259.92	2811.0
K01457	atzF; allophanate hydrolase [EC:3.5.1.54]	3103.83	3391.54	2442.17	2621.5	3097.67	2340.5
K01458	hutG; N-formylglutamate deformylase [EC:3.5.1.68]	2614.5	3581.67	3226.84	625.5	1232.84	1304.0
K01459	E3.5.1.77; N-carbamoyl-D-amino-acid hydrolase [EC:3.5.1.77]	453.5	405.0	389.5	337.0	347.5	65.0
K01460	gsp; glutathionylspermidine amidase/synthetase [EC:3.5.1.78 6.3.1.8]	166.33	192.67	250.26	29.24	12.87	40.86
K01461	E3.5.1.82; N-acyl-D-glutamate deacylase [EC:3.5.1.82]	172.5	84.0	202.5	69.0	113.0	508.5
K01462	PDF, def; peptide deformylase [EC:3.5.1.88]	42964.22	41797.139999999985	44336.37	48972.2	40526.10999999999	66818.33
K01464	DPYS, dht, hydA; dihydropyrimidinase [EC:3.5.2.2]	5174.24	5552.0	5104.57	6475.950000000002	4421.43	3933.26
K01465	URA4, pyrC; dihydroorotase [EC:3.5.2.3]	44619.78	45541.21999999999	44770.97	42256.87	42426.609999999986	53581.82999999999
K01466	allB; allantoinase [EC:3.5.2.5]	1521.5	1759.9	1380.6	2267.25	1926.11	11607.34
K01467	ampC; beta-lactamase class C [EC:3.5.2.6]	1180.66	577.46	2490.43	329.25	514.7	1558.9399999999996
K01468	hutI, AMDHD1; imidazolonepropionase [EC:3.5.2.7]	16618.09	15717.27	18695.55	21704.83	15571.33	25630.96
K01469	OPLAH, OXP1, oplAH; 5-oxoprolinase (ATP-hydrolysing) [EC:3.5.2.9]	3840.0	1617.33	3984.84	6977.5	3516.51	1759.59
K01470	E3.5.2.10; creatinine amidohydrolase [EC:3.5.2.10]	13731.43	12546.9	13554.54	16453.96	13811.22	11124.3
K01471	nylA; 6-aminohexanoate-cyclic-dimer hydrolase [EC:3.5.2.12]	251.0	270.0	161.0	154.0	175.0	43.0
K01473	hyuA; N-methylhydantoinase A [EC:3.5.2.14]	9660.17	10753.0	7705.33	9828.92	9124.25	10035.17
K01474	hyuB; N-methylhydantoinase B [EC:3.5.2.14]	9351.17	10409.5	7525.83	9487.92	8823.25	8626.17
K01476	E3.5.3.1, rocF, arg; arginase [EC:3.5.3.1]	5722.09	6169.84	7706.049999999998	5340.16	4328.200000000002	13614.36
K01477	alc, ALLC; allantoicase [EC:3.5.3.4]	3438.33	3626.34	3425.17	2804.08	2307.08	3588.0
K01478	arcA; arginine deiminase [EC:3.5.3.6]	7529.1100000000015	8406.89	7026.04	9345.67	8143.93	6108.36
K01479	hutG; formiminoglutamase [EC:3.5.3.8]	3871.34	4173.52	6086.379999999999	4578.08	3414.75	20368.85
K01480	speB; agmatinase [EC:3.5.3.11]	15257.89	16924.33	14842.49	17592.289999999994	15975.69	24426.01000000001
K01481	E3.5.3.15; protein-arginine deiminase [EC:3.5.3.15]	1.0	0.0	0.0	0.0	2.33	0.0
K01482	DDAH, ddaH; dimethylargininase [EC:3.5.3.18]	4177.17	4639.0	3452.55	3631.67	3204.5	3782.84
K01483	allA; ureidoglycolate lyase [EC:4.3.2.3]	4313.49	5108.76	4711.27	2631.75	2530.95	4932.25
K01484	astB; succinylarginine dihydrolase [EC:3.5.3.23]	266.66	242.96	203.43	139.57	163.2	405.86
K01485	codA; cytosine deaminase [EC:3.5.4.1]	10533.27	10730.87	10892.81	8119.46	10035.11	9810.47
K01486	ade; adenine deaminase [EC:3.5.4.2]	11111.38	12533.21	11808.18	11332.56	11779.88	14811.64
K01487	E3.5.4.3, guaD; guanine deaminase [EC:3.5.4.3]	10141.83	11091.33	9235.16	8381.0	7317.45	16552.04
K01488	add, ADA; adenosine deaminase [EC:3.5.4.4]	20948.750000000004	20616.14	19681.78	23309.39	17384.25	29562.910000000003
K01489	cdd, CDA; cytidine deaminase [EC:3.5.4.5]	26721.040000000005	27040.3	25595.620000000006	31017.37	28069.619999999995	31958.42
K01491	folD; methylenetetrahydrofolate dehydrogenase (NADP+) / methenyltetrahydrofolate cyclohydrolase [EC:1.5.1.5 3.5.4.9]	38590.45	39149.85	38568.8	37751.13	38246.179999999986	46405.20999999999
K01492	purNH; phosphoribosylglycinamide/phosphoribosylaminoimidazolecarboxamide formyltransferase [EC:2.1.2.2 2.1.2.3]	5.0	2.5	6.0	0.0	0.5	20.0
K01493	comEB; dCMP deaminase [EC:3.5.4.12]	14693.55	16342.320000000003	15483.2	15290.98	17421.319999999992	10686.1
K01494	dcd; dCTP deaminase [EC:3.5.4.13]	22358.4	20926.189999999995	21694.43	22979.32	19656.7	29082.84
K01495	GCH1, folE; GTP cyclohydrolase IA [EC:3.5.4.16]	29547.950000000004	29247.259999999995	30170.960000000006	31757.320000000003	28191.81999999999	37160.55
K01496	hisI; phosphoribosyl-AMP cyclohydrolase [EC:3.5.4.19]	19715.48	19319.62	18768.48	20608.340000000004	18832.01999999999	18854.71
K01497	ribA, RIB1; GTP cyclohydrolase II [EC:3.5.4.25]	7077.16	7001.16	9051.76	5291.74	3873.61	15484.09
K01499	mch; methenyltetrahydromethanopterin cyclohydrolase [EC:3.5.4.27]	4649.66	5026.67	4234.84	3326.16	5449.01	2568.5
K01501	E3.5.5.1; nitrilase [EC:3.5.5.1]	1949.58	2373.7	2141.17	1169.33	1053.1699999999996	7806.06
K01502	E3.5.5.7; aliphatic nitrilase [EC:3.5.5.7]	307.5	358.67	368.17	201.0	135.17	1345.0
K01505	E3.5.99.7; 1-aminocyclopropane-1-carboxylate deaminase [EC:3.5.99.7]	917.5	1087.07	891.17	802.5	882.3399999999998	3726.34
K01507	ppa; inorganic pyrophosphatase [EC:3.6.1.1]	24410.4	23025.7	25655.94	23264.73	21534.209999999995	30909.56
K01510	ENTPD1_3_8, CD39; apyrase [EC:3.6.1.5]	3.0	0.0	0.0	0.0	0.0	0.0
K01512	acyP; acylphosphatase [EC:3.6.1.7]	22857.000000000004	25248.39	21595.61	22187.7	23696.779999999995	15344.23
K01513	ENPP1_3, CD203; ectonucleotide pyrophosphatase/phosphodiesterase family member 1/3 [EC:3.1.4.1 3.6.1.9]	9.0	0.0	0.0	0.0	2.0	4.0
K01515	nudF; ADP-ribose pyrophosphatase [EC:3.6.1.13]	25840.64	24198.14	26229.33	29564.74	24242.52	26580.45
K01517	ADPRM; manganese-dependent ADP-ribose/CDP-alcohol diphosphatase [EC:3.6.1.13 3.6.1.16 3.6.1.53]	1.0	1.5	2.0	0.0	0.5	0.0
K01518	NUDT2; bis(5'-nucleosidyl)-tetraphosphatase [EC:3.6.1.17]	0.0	1.0	1.0	0.0	0.0	0.0
K01520	dut, DUT; dUTP pyrophosphatase [EC:3.6.1.23]	35744.32	35698.11999999999	35111.78	33804.45	35277.889999999985	31226.91
K01521	cdh; CDP-diacylglycerol pyrophosphatase [EC:3.6.1.26]	324.8300000000001	358.67	333.43	178.57	162.7	230.36
K01523	hisE; phosphoribosyl-ATP pyrophosphohydrolase [EC:3.6.1.31]	15171.32	14445.79	14044.48	19331.51	13799.69	15535.71
K01524	ppx-gppA; exopolyphosphatase / guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase [EC:3.6.1.11 3.6.1.40]	44749.87	43685.529999999984	44344.39000000001	47969.88	42538.47	49534.78999999999
K01525	apaH; bis(5'-nucleosyl)-tetraphosphatase (symmetrical) [EC:3.6.1.41]	4653.66	4405.05	6344.6	2517.07	1801.13	10560.69
K01531	mgtA, mgtB; Mg2+-importing ATPase [EC:3.6.3.2]	5992.6799999999985	6331.2	5678.97	4775.280000000002	6228.259999999998	4368.74
K01533	copB; Cu2+-exporting ATPase [EC:3.6.3.4]	23482.66	23394.56	21690.84	22039.310000000005	23726.189999999995	24189.140000000007
K01534	zntA; Cd2+/Zn2+-exporting ATPase [EC:3.6.3.3 3.6.3.5]	17975.659999999996	17830.839999999997	20023.14	20667.06	17187.78	22728.0
K01535	PMA1, PMA2; H+-transporting ATPase [EC:3.6.3.6]	171.5	165.84	137.84	218.0	188.0	176.5
K01537	E3.6.3.8; Ca2+-transporting ATPase [EC:3.6.3.8]	22887.52	21345.98	23151.529999999995	25150.300000000007	24340.24	13558.870000000004
K01539	ATP1A; sodium/potassium-transporting ATPase subunit alpha [EC:3.6.3.9]	5.5	10.17	4.67	14.33	10.67	1.0
K01545	kdpF; K+-transporting ATPase ATPase F chain	7.0	28.0	47.5	27.0	11.0	35.0
K01546	kdpA; K+-transporting ATPase ATPase A chain [EC:3.6.3.12]	12308.5	10574.99	13314.94	13499.73	9666.92	8132.93
K01547	kdpB; K+-transporting ATPase ATPase B chain [EC:3.6.3.12]	9214.999999999998	7166.49	10916.77	10950.65	7359.759999999998	7753.93
K01548	kdpC; K+-transporting ATPase ATPase C chain [EC:3.6.3.12]	9211.999999999998	7146.49	10904.44	10942.48	7353.42	7747.93
K01551	arsA, ASNA1, GET3; arsenite/tail-anchored protein-transporting ATPase [EC:3.6.3.16 3.6.3.-]	14060.74	12609.72	12996.3	15256.93	13532.52	10618.73
K01555	FAH, fahA; fumarylacetoacetase [EC:3.7.1.2]	7242.83	8335.710000000001	7211.34	5857.58	5085.0	4925.0
K01556	KYNU, kynU; kynureninase [EC:3.7.1.3]	9815.5	11093.83	11333.39	8821.15	7867.780000000002	19649.35
K01560	E3.8.1.2; 2-haloacid dehalogenase [EC:3.8.1.2]	12932.17	11977.35	12051.89	15653.56	11614.65	12846.52
K01561	dehH; haloacetate dehalogenase [EC:3.8.1.3]	682.5	737.5	531.1700000000002	541.5	731.4999999999999	358.25
K01563	dhaA; haloalkane dehalogenase [EC:3.8.1.5]	6532.16	3786.33	7996.0	9168.83	5711.91	5011.0
K01565	SGSH; N-sulfoglucosamine sulfohydrolase [EC:3.10.1.1]	2.0	0.0	0.0	0.0	1.0	4.0
K01567	pdaA; peptidoglycan-N-acetylmuramic acid deacetylase [EC:3.5.1.-]	1439.13	1740.88	2227.53	2841.84	1248.7000000000005	5386.71
K01569	oxdD; oxalate decarboxylase [EC:4.1.1.2]	1301.33	1340.33	1066.0500000000004	1340.5	1228.83	1882.17
K01571	oadA; oxaloacetate decarboxylase, alpha subunit [EC:4.1.1.3]	3789.45	4138.55	3614.3	4176.1	4651.99	753.0
K01572	oadB; oxaloacetate decarboxylase, beta subunit [EC:4.1.1.3]	8708.5	9357.8	8328.0	10525.0	10557.34	1087.5
K01573	oadG; oxaloacetate decarboxylase, gamma subunit [EC:4.1.1.3]	999.0	1215.0	976.5	1202.0	1364.67	147.0
K01574	adc; acetoacetate decarboxylase [EC:4.1.1.4]	3433.0	1192.83	3730.0	6927.0	3209.5	1212.17
K01575	alsD, budA, aldC; acetolactate decarboxylase [EC:4.1.1.5]	4316.33	4659.5	4092.0	3220.0	4925.84	2554.24
K01576	mdlC; benzoylformate decarboxylase [EC:4.1.1.7]	2164.0	2417.25	1918.5	2302.75	2168.58	1554.0
K01577	oxc; oxalyl-CoA decarboxylase [EC:4.1.1.8]	140.82999999999996	129.17000000000002	105.93	118.5	151.2	71.33
K01578	MLYCD; malonyl-CoA decarboxylase [EC:4.1.1.9]	4358.5	2259.75	4579.17	7023.5	3779.17	1509.5
K01579	panD; aspartate 1-decarboxylase [EC:4.1.1.11]	24378.020000000004	24156.589999999997	25761.78000000001	26398.82	23033.88	34715.21
K01580	E4.1.1.15, gadB, gadA, GAD; glutamate decarboxylase [EC:4.1.1.15]	4972.85	2960.69	5322.9	8354.470000000001	4621.8	4239.84
K01581	E4.1.1.17, ODC1, speC, speF; ornithine decarboxylase [EC:4.1.1.17]	4890.33	5889.17	4616.7	3925.31	4314.16	5643.64
K01582	E4.1.1.18, ldcC, cadA; lysine decarboxylase [EC:4.1.1.18]	1188.02	1483.89	1810.4	1844.1	1064.33	3631.25
K01583	E4.1.1.19; arginine decarboxylase [EC:4.1.1.19]	66.0	71.0	52.0	2.0	3.0	0.0
K01584	adiA; arginine decarboxylase [EC:4.1.1.19]	2149.83	2655.92	2547.1	1217.0	1303.37	9053.0
K01585	speA; arginine decarboxylase [EC:4.1.1.19]	12150.16	12369.92	12645.26	8299.24	13348.87	6802.86
K01586	lysA; diaminopimelate decarboxylase [EC:4.1.1.20]	37374.95	38236.55999999998	36139.3	38828.64	37557.179999999986	56496.72
K01588	purE; 5-(carboxyamino)imidazole ribonucleotide mutase [EC:5.4.99.18]	36434.29	36586.12999999998	36651.46	35000.47	35825.52	39015.55
K01589	purK; 5-(carboxyamino)imidazole ribonucleotide synthase [EC:6.3.4.18]	20163.910000000003	18968.16	21828.48	21679.06	16332.73	34742.509999999995
K01590	hdc, HDC; histidine decarboxylase [EC:4.1.1.22]	5.69	19.62	27.04	26.46	19.9	36.54
K01591	pyrF; orotidine-5'-phosphate decarboxylase [EC:4.1.1.23]	36687.62	37363.67999999999	37786.8	36037.3	36316.69	40490.87999999998
K01593	DDC, TDC; aromatic-L-amino-acid/L-tryptophan decarboxylase [EC:4.1.1.28 4.1.1.105]	1438.0	1545.0	1238.0	1519.0	1635.16	292.0
K01594	CSAD; sulfinoalanine decarboxylase [EC:4.1.1.29]	1.0	0.0	2.0	0.0	0.0	0.0
K01595	ppc; phosphoenolpyruvate carboxylase [EC:4.1.1.31]	14899.6	15825.990000000002	15324.01	11645.28	13686.33	17850.4
K01596	E4.1.1.32, pckA, PCK; phosphoenolpyruvate carboxykinase (GTP) [EC:4.1.1.32]	14726.41	13354.03	14441.84	16316.58	11580.58	20277.5
K01597	MVD, mvaD; diphosphomevalonate decarboxylase [EC:4.1.1.33]	3102.5	3284.0	2992.0	4356.75	3086.83	1351.71
K01598	PPCDC, coaC; phosphopantothenoylcysteine decarboxylase [EC:4.1.1.36]	26.66	6.83	19.0	36.08	29.33	114.71
K01599	hemE, UROD; uroporphyrinogen decarboxylase [EC:4.1.1.37]	33861.69	33367.93	34089.79	35932.899999999994	32894.219999999994	37722.13
K01601	rbcL; ribulose-bisphosphate carboxylase large chain [EC:4.1.1.39]	5759.5	6275.84	5047.84	4804.83	6481.84	10811.25
K01602	rbcS; ribulose-bisphosphate carboxylase small chain [EC:4.1.1.39]	895.0	942.17	638.17	1092.5	861.17	1949.5
K01607	pcaC; 4-carboxymuconolactone decarboxylase [EC:4.1.1.44]	14843.41	13702.49	14014.18	18936.74	13692.09	28939.01
K01608	gcl; tartronate-semialdehyde synthase [EC:4.1.1.47]	397.83	422.23	290.43	752.0	580.2	8205.92
K01609	trpC; indole-3-glycerol phosphate synthase [EC:4.1.1.48]	32018.94	32238.839999999997	32417.859999999993	31776.08	31345.099999999995	38416.65
K01610	E4.1.1.49, pckA; phosphoenolpyruvate carboxykinase (ATP) [EC:4.1.1.49]	8388.01	9637.06	9040.44	10871.08	9443.22	11164.84
K01611	speD, AMD1; S-adenosylmethionine decarboxylase [EC:4.1.1.50]	9747.79	10039.35	9907.3	8453.14	10648.77	9461.41
K01613	psd, PISD; phosphatidylserine decarboxylase [EC:4.1.1.65]	25678.79	28099.859999999993	25715.470000000005	20921.31	24373.769999999997	25875.67
K01615	gcdA; glutaconyl-CoA decarboxylase [EC:4.1.1.70]	577.0	715.0	516.0	1045.0	641.0	55.0
K01616	kgd; 2-oxoglutarate decarboxylase [EC:4.1.1.71]	1987.75	2248.75	1674.5	2039.0	2080.5	2024.0
K01617	dmpH, xylI, nahK; 2-oxo-3-hexenedioate decarboxylase [EC:4.1.1.77]	558.5	599.3299999999998	467.5	569.5	608.8299999999998	1872.5
K01619	deoC, DERA; deoxyribose-phosphate aldolase [EC:4.1.2.4]	27406.040000000005	27542.05	26533.45	31601.06	28817.849999999995	23933.97
K01620	ltaE; threonine aldolase [EC:4.1.2.48]	24806.98	24083.61	23121.230000000003	27185.43	26089.27	18565.33
K01621	xfp, xpk; xylulose-5-phosphate/fructose-6-phosphate phosphoketolase [EC:4.1.2.9 4.1.2.22]	5120.5	5695.9	4204.17	5040.92	4534.92	4227.05
K01622	K01622; fructose 1,6-bisphosphate aldolase/phosphatase [EC:4.1.2.13 3.1.3.11]	4292.0	4683.0	4001.0	3059.0	5056.0	2414.5
K01623	ALDO; fructose-bisphosphate aldolase, class I [EC:4.1.2.13]	3620.25	3225.0	4241.0	3180.25	3399.17	7788.31
K01624	FBA, fbaA; fructose-bisphosphate aldolase, class II [EC:4.1.2.13]	31025.3	34350.149999999994	29461.8	30254.62	29999.239999999994	39114.390000000014
K01625	eda; 2-dehydro-3-deoxyphosphogluconate aldolase / (4S)-4-hydroxy-2-oxoglutarate aldolase [EC:4.1.2.14 4.1.3.42]	21073.5	23098.439999999995	21252.94	17434.98	19794.92	22780.75
K01626	E2.5.1.54, aroF, aroG, aroH; 3-deoxy-7-phosphoheptulonate synthase [EC:2.5.1.54]	27368.06	26205.12	28629.960000000006	22998.8	21280.11	31616.500000000004
K01627	kdsA; 2-dehydro-3-deoxyphosphooctonate aldolase (KDO 8-P synthase) [EC:2.5.1.55]	15716.82	16765.71	16139.1	12117.57	15040.79	14974.61
K01628	fucA; L-fuculose-phosphate aldolase [EC:4.1.2.17]	14666.62	15816.8	12942.08	14107.73	15584.49	7871.76
K01629	rhaD; rhamnulose-1-phosphate aldolase [EC:4.1.2.19]	491.83	608.6700000000002	425.43	982.07	683.7	6484.78
K01630	garL; 2-dehydro-3-deoxyglucarate aldolase [EC:4.1.2.20]	150.99	160.5	151.6	193.4	104.7	1594.86
K01631	dgoA; 2-dehydro-3-deoxyphosphogalactonate aldolase [EC:4.1.2.21]	1537.0	1746.33	1173.27	1362.24	1535.37	7331.28
K01633	folB; 7,8-dihydroneopterin aldolase/epimerase/oxygenase [EC:4.1.2.25 5.1.99.8 1.13.11.81]	20610.03	22192.879999999994	21677.62	18096.91	19991.22	26859.63
K01635	lacD; tagatose 1,6-diphosphate aldolase [EC:4.1.2.40]	468.66	323.83	302.0	180.33	355.83	918.55
